"Abbott Laboratories terminated license and suuply agreement with Natural Alternatives -- 8K","NAII-US,ABT-US","SA","12:14pm","4-Dec-13"
"SVP BLASER Sells 2,773 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:07pm","2-Nov-10"
"SVP LANDGRAF Acquires 318 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:06pm","2-Nov-10"
"Abbott Awarded Brain Research Foundation's First Frederic A. Gibbs Discovery Award","ABT-US,09S8C0-E","PRN","11:59am","2-Nov-10"
"Follow up: Intrade","ABT-US,AET-US,BSX...","SA"," 7:59am","2-Nov-10"
"Abbott Laboratories(ABT-US) Schedules Credit Suisse Healthcare Conference for 11-November-2010 1:00 PM ET","ABT-US","FCST"," 6:53am","2-Nov-10"
"Critical Alerts for Oracle, Abbott Labs, BB&T, ACE Limited, and Macerich Released by Seven Summits Research","MAC-US,ACE-US,ABT...","PRN"," 6:31am","2-Nov-10"
"Abbott to Present at 2010 Credit Suisse Annual Health Care Conference","ABT-US","PRN"," 5:45am","2-Nov-10"
"As Pharmaceutical Workforce Marches Out, Construction Marches On, an Industrial Info News Alert ","MRK-US,ABT-US","MW"," 2:10am","2-Nov-10"
"Mid-term elections could end with companies looking for forgiveness - Washington Post","ABT-US,AZN-GB,BAY...","SA","12:19am","2-Nov-10"
"Abbott Labs and Enanta present positive initial results from phase 2 study of ABT-450/r for treatment of hepatitis c","ABT-US","SA"," 6:03am","1-Nov-10"
"Abbott and Enanta Present Positive Initial Results from Phase 2 Study of ABT-450/r for Treatment of Hepatitis C","ABT-US,062WH0-E","PRN"," 6:00am","1-Nov-10"
"Video Interview: Marc Beer, CEO, Aegerion Pharmaceuticals, Inc. (AEGR)","GENZ-US,AEGR-US,A...","GNW"," 9:30am","29-Oct-10"
"Hepatitis C drugs may prove to be new blockbusters for pharmaceuticals - WSJ","ABT-US,AZN-GB,BAY...","SA"," 2:38am","29-Oct-10"
"Abbott Again Recognized for Environmental Initiatives in Illinois","ABT-US","PRN"," 1:25pm","28-Oct-10"
"SVP BLASER Sells 6,094 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:42pm","27-Oct-10"
"EVP FREYMAN Sells 22,019 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:29pm","27-Oct-10"
"Abbott Statement: Abbott Provides Support for Cholera Relief Efforts in Haiti","ABT-US","PRN","11:47am","27-Oct-10"
"Laurence J. Downey, MD Joins Arbor Pharmaceuticals as Vice President of Medical Affairs","ABT-US,07Q207-E","PRN"," 7:36am","27-Oct-10"
"Analyst's Notes >> ABBOTT LABORATORIES (Argus Research) 4 pages","ABT-US,4401-TW,MO...","FRC"," 7:12am","27-Oct-10"
"MARKET DIGEST >> WEDNESDAY, OCTOBER 27, 2010 (Argus Research) 19 pages","TSCO-US,BIIB-US,P...","FRC"," 7:08am","27-Oct-10"
"Wall Street News Alert: Trade Alert: Unity Management Group -- October 27, 2010 ","PTOG-US,BMY-US,AB...","MW"," 7:03am","27-Oct-10"
"Healthcare Businesswomen's Association Awards Leaders at the 2010 Leadership Institute","ABT-US,065LQ6-E","PRN"," 6:00am","27-Oct-10"
"Abbott's New ZonePerfect® Cookie Dough Nutrition Bars: A Nutritious Twist for Cookie Dough Lovers","ABT-US,05VV10-E","PRN"," 6:00am","27-Oct-10"
"Abbott Labs downgraded to hold from buy at Argus Research","ABT-US","SA"," 5:16am","27-Oct-10"
"Myriad Genetics and Abbott (ABT) enter into cooperative agreement","ABT-US,MYGN-US","SA"," 1:10pm","26-Oct-10"
"Myriad and Abbott Enter Into Cooperative Agreement","MYGN-US,ABT-US,MYGN","GNW"," 1:05pm","26-Oct-10"
"Opinions on Abbott Laboratories and Johnson & Johnson -- A Brief Overview of the Major Drug Makers Space ","ABT-US,JNJ-US","MW"," 6:04am","22-Oct-10"
"New Label Changes for Commonly Prescribed HIV Drug Invirase","ABT-US,05RBVG-E,3...","PRN"," 8:50am","21-Oct-10"
"FDA updates label for safety warning for Roche Holding's Invirase","ABT-US,ROG-CH","SA"," 8:11am","21-Oct-10"
"Zacks Bull and Bear of the Day Highlights: RCL,CNX,MS,ABT,BIIB","RCL-US,CNX-US,BII...","BW"," 7:23am","21-Oct-10"
"CALLSTREET REPORT: Abbott Laboratories(ABT-US), Q3 2010 Earnings Call, 20-October-2010 9:00 AM ET","ABT-US","FCST"," 1:11pm","20-Oct-10"
"FDA to require new warnings to labeling of gonadotropin-releasing hormone (GnRH) agonists","ABT-US,AZN-GB,END...","SA","12:20pm","20-Oct-10"
"ABBOTT LABORATORIES files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 20-Oct-10 (ABT-US)","ABT-US,ABT","EDG"," 5:35am","20-Oct-10"
"DJ Abbott Laboratories 3rd Quarter Results","ABT-US,ABT,US0028...","DJRN"," 5:32am","20-Oct-10"
"Follow-up: Abbott Labs reports Q3 product sales","ABT-US","SA"," 4:49am","20-Oct-10"
"Abbott Labs reports Q3 EPS $1.05 ex-items vs Reuters $1.04","ABT-US","SA"," 4:46am","20-Oct-10"
"Abbott Reports Strong Third Quarter Results; Confirms Double-Digit Ongoing Earnings Outlook for 2010","ABT-US","PRN"," 4:44am","20-Oct-10"
"SVP ALBAN Acquires 2,966 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:03pm","19-Oct-10"
"Consensus product sales for Abbott Labs","ABT-US","SA"," 7:04am","19-Oct-10"
"Parents Bring Federal Lawsuit After Tainted Baby Formula Injures Newborn","ABT-US","PRN","11:56am","18-Oct-10"
"ABT, ZOLL, VASC mentioned positively at Wedbsush (earlier, timing uncertain)","ABT-US,VASC-US,ZO...","SA","11:10am","18-Oct-10"
"ABBOTT LABORATORIES files (S-8) Registration of securities for ESOPs (ABT-US)","ABT-US,ABT","EDG"," 2:11pm","12-Oct-10"
"ABBOTT LABORATORIES files (S-8) Registration of securities for ESOPs (ABT-US)","ABT-US,ABT","EDG"," 2:08pm","12-Oct-10"
"Qiagen and Abbott enter into strategic agreement","ABT-US,QIA-DE","SA"," 1:03pm","12-Oct-10"
"QIAGEN and Abbott Enter Into Agreement on Molecular Tests for HIV, HCV and HPV","QIA-DE,ABT-US,QGE...","PRN","12:58pm","12-Oct-10"
"EU's COMP adopts positive opinion for orphan drug status for Abbott Labs drug","ABT-US","SA"," 4:38am","12-Oct-10"
"Abbott Labs provides phase III results on briakinumab","ABT-US,AMGN-US,AZ...","SA"," 7:04am","11-Oct-10"
"Abbott Reports Psoriasis Phase III Results of its Investigational IL-12/23 Inhibitor Briakinumab (ABT-874)","ABT-US","PRN"," 7:00am","11-Oct-10"
"Orexigen (OREX) and Vivus (VVUS) mentioned positively at Canaccord Genuity","ABT-US,OREX-US,VV...","SA"," 4:29am","11-Oct-10"
"Keller Rohrback L.L.P. Investigates Abbott Laboratories Regarding Weight-Loss Drug Meridia","05NH6N-E,ABT","BW"," 4:41pm","8-Oct-10"
"Abbott Laboratories Agrees to Withdraw Its Obesity Drug Meridia","ABT-US,3400398Z","PRN"," 9:07am","8-Oct-10"
"FDA announcement concerns the Abbott Labs' withdrawal of Meridia","ABT-US","SA"," 9:05am","8-Oct-10"
"ABBOTT LABORATORIES files (8-K) Current report: Item 8.01 - Other Events, for period end 8-Oct-10 (ABT-US)","ABT-US,ABT","EDG"," 8:51am","8-Oct-10"
"Abbott to Voluntarily withdraw Meridia (sibutramine) in the US","ABT-US","SA"," 8:47am","8-Oct-10"
"Abbott to Voluntarily Withdraw Meridia® (Sibutramine) in the U.S.","ABT-US","PRN"," 8:46am","8-Oct-10"
"Boehringer Ingelheim will discontinue flibanserin development following regulatory feedback (pre-open)","ABT-US,AIS-US,BPA...","SA"," 8:26am","8-Oct-10"
"Abbott Labs will stop marketing obesity medicine sibutramine in Canada","4523-JP,ABT-US","SA"," 8:26am","8-Oct-10"
"/C O R R E C T I O N from Source -- Abbott Laboratories Limited; Abbott/","ABT-US","CNW"," 8:18am","8-Oct-10"
"Abbott Named One of the 'Top Employers' in the Biotech and Pharmaceutical Industry by Science Magazine","ABT-US","PRN"," 1:22pm","7-Oct-10"
"Celera says case-control publication on KIF6 does not refute prior research on KIF6's association with coronary heart disease and statin benefit","ABT-US,CRA","SA"," 1:21pm","7-Oct-10"
"Sucampo Pharmaceuticals submits marketing application to Japanese regulatory authorities for Amitiza (lubiprostone)","4502-JP,ABT-US,SC...","SA","12:25am","7-Oct-10"
"Sucampo Pharmaceuticals Submits Marketing Application to Japanese Regulatory Authorities for Amitiza (lubiprostone)","SCMP-US,ABT-US,06...","BW","12:01am","7-Oct-10"
"Dir LIDDY Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:24pm","1-Oct-10"
"Dir TILTON Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:23pm","1-Oct-10"
"Dir OSBORN Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:22pm","1-Oct-10"
"Dir FULLER Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:22pm","1-Oct-10"
"Dir DALEY Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:20pm","1-Oct-10"
"Dir ALPERN Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:20pm","1-Oct-10"
"SVP LANDGRAF Gifts 555 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:25pm","1-Oct-10"
"Recipharm AB agreed to acquire Abbott Laboratories /Parets Operations/","MEDA.A-SE,ABT-US,...","FFW"," 4:00am","1-Oct-10"
"SEC release:  ABBOTT LABORATORIES replies to SEC correspondence (CORRESP) - filed Sep 30, 2010 (ABT-US)","ABT-US,ABT","EDG"," 3:30pm","30-Sep-10"
"SVP FORREST Disposes 2,550 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:25pm","29-Sep-10"
"Abbott receives FDA clearance for contact lens disinfecting solution","ABT-US","SA"," 8:01am","29-Sep-10"
"Abbott Receives FDA Market Clearance for Next-Generation Contact Lens Disinfecting Solution","ABT-US","PRN"," 8:00am","29-Sep-10"
"Abbott Laboratories(ABT-US) Schedules Q3 2010 Earnings Release for 20-October-2010 Before Market Open ET","ABT-US","FCST"," 6:05am","29-Sep-10"
"Abbott Laboratories(ABT-US) Schedules Q3 2010 Earnings Call for 20-October-2010 9:00 AM ET","ABT-US","FCST"," 6:05am","29-Sep-10"
"Abbott Hosts Conference Call for Third-Quarter Earnings","ABT-US","PRN"," 5:55am","29-Sep-10"
"(AMEX: CRMD) Given BUY Rating and a 12 Month Price Target of $6.00 by Griffin Securities ","ABT-US,Amex,CRMD-...","MW"," 4:30am","28-Sep-10"
"Abbott Posts Lot Numbers for Recalled Similac® Brand Powder Infant Formulas","ABT-US","PRN","12:26pm","23-Sep-10"
"Abbott says XIENCE V shows continued strong performance in key safety and efficacy measures at two years in investigator-initiated compare trial","ABT-US,BSX-US","SA","11:46am","23-Sep-10"
"Abbott's XIENCE V® Shows Continued Strong Performance in Key Safety and Efficacy Measures at Two Years in Investigator-Initiated COMPARE Trial","ABT-US","PRN","11:36am","23-Sep-10"
"Abbott Labs says Xience V shows outstanding two-year clinical results versus Taxus in key safety and efficacy measures in Spirit IV trial","ABT-US,BSX-US","SA"," 8:39am","23-Sep-10"
"Abbott's XIENCE V® Shows Outstanding Two-Year Clinical Results Versus TAXUS® in Key Safety and Efficacy Measures in SPIRIT IV Trial","ABT-US","PRN"," 8:34am","23-Sep-10"
"Abbott and Reata Pharmaceuticals to develop and commercialize bardoxolone methyl for chronic kidney disease outside the US","ABT-US","SA"," 5:34am","23-Sep-10"
"Abbott and Reata Pharmaceuticals Announce Agreement to Develop and Commercialize Bardoxolone Methyl for Chronic Kidney Disease Outside the U.S.","ABT-US","PRN"," 5:30am","23-Sep-10"
"Abbott says data shows bioresorbable vascular scaffold technology continues to demonstrate strong clinical results","ABT-US","SA","12:33pm","22-Sep-10"
"Abbott's Fully Bioresorbable Vascular Scaffold Technology Continues to Demonstrate Strong Clinical Results","ABT-US","PRN","12:30pm","22-Sep-10"
"Savient Pharmaceuticals trading higher","ABT-US,AMGN-US,PF...","SA","11:09am","22-Sep-10"
"Follow-up: Abbott Labs estimates the sales returns relative to the recall will be ~$100M","ABT-US","SA","10:40am","22-Sep-10"
"Abbott Labs reaffirms Q3 and f10 ongoing EPS guidance","ABT-US","SA","10:38am","22-Sep-10"
"ABBOTT LABORATORIES files (8-K) Current report: Item 8.01 - Other Events, for period end 22-Sep-10 (ABT-US)","ABT-US,ABT","EDG","10:36am","22-Sep-10"
"Abbott Voluntarily recalls certain Similac brand powder infant formulas","ABT-US","SA","10:26am","22-Sep-10"
"Abbott Voluntarily Recalls Certain Similac® Brand Powder Infant Formulas That Did Not Meet Its Quality Standards","ABT-US","PRN","10:23am","22-Sep-10"
"Abbott Labs initiated neutral at Bank of America Merrill Lynch","ABT-US","SA"," 3:29am","22-Sep-10"
"SVP FORREST Acquires 21,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:10pm","21-Sep-10"
"SVP FORREST -Initial Statement of Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:09pm","21-Sep-10"
"Boston Scientific announces data from its PLATINUM QCA study to evaluate its PROMUS Element stent","ABT-US,ANPI,BSX-US","SA"," 1:35pm","21-Sep-10"
"Abbott Labs announces restructuring plans related to Solvay's pharmaceuticals business acquisition","ABT-US","SA"," 5:54am","21-Sep-10"
"ABBOTT LABORATORIES files (8-K) Current report: Items 2.05 - Costs of Exits or Disposals, 8.01 - Other Events, for period end 20-Sep-10 (ABT-US)","ABT-US,ABT","EDG"," 5:51am","21-Sep-10"
"The Deal Names Abbott Top Dealmaker for Third Consecutive Year","ABT-US","PRN"," 8:30am","20-Sep-10"
"Abbott Introduces Sports Nutrition Performance Beverage - EAS Peak™ With New P3™ Technology","07C9X7-E,ABT-US","PRN"," 8:00am","20-Sep-10"
"Celera signs agreement with Abbott (ABT) for distribution of CE-marked KIF6 test to identify patients at risk of coronary heart disease","ABT-US,CRA","SA"," 4:05am","20-Sep-10"
"Celera Signs Agreement with Abbott for Distribution of CE-marked KIF6 Test to Identify Patients at Risk of Coronary Heart Disease","CRA-US,ABT-US,CRA...","BW"," 4:00am","20-Sep-10"
"Abbott Declares 347th Consecutive Quarterly Dividend","ABT-US","PRN"," 9:05am","16-Sep-10"
"Abbott Launches New Ensure® Shakes with Focus on Helping Baby Boomers Regain Muscle and Strength","ABT-US","PRN"," 8:00am","16-Sep-10"
"Abbott to Present Data on Market-Leading XIENCE V(R) and Promising Vascular Pipeline at TCT 2010","ABT-US,0890RW-E,A...","PRNE"," 6:00am","16-Sep-10"
"Abbott to Present Data on Market-Leading XIENCE V® and Promising Vascular Pipeline at TCT 2010","ABT-US","PRN"," 6:00am","16-Sep-10"
"Jefferies comments on split FDA panel vote for Abbott Labs (ABT)/Eisai's Meridia","4523-JP,ABT-US,AR...","SA"," 3:41am","16-Sep-10"
"Abbott Labs comments on FDA panel vote regarding Meridia","ABT-US","SA"," 2:24pm","15-Sep-10"
"Abbott Statement on the FDA Advisory Committee Recommendation on Sibutramine","ABT-US","PRN"," 2:03pm","15-Sep-10"
"Analyst's Notes >> NEUROCRINE BIOSCIENCES INC (Argus Research) 4 pages","NBIX-US,ABOT-PK,4...","FRC"," 1:02pm","15-Sep-10"
"MARKET UPDATE >> WEDNESDAY, SEPTEMBER 15, 2010 (Argus Research) 20 pages","SCP-PT,AIG-DE,SCP...","FRC","12:59pm","15-Sep-10"
"DJ Abbott Laboratories Doc re. Forms 4, 4/A, 8-K, and 10-Q","ABT-US,ABT,US0028...","DJRN"," 9:51am","15-Sep-10"
"Pronova BioPharma (PRON.NO), Abbott amend partnering agreement for Omacor in 69 countries","ABT-US,PRON-NO","SA"," 9:09pm","14-Sep-10"
"(HUG)  Pronova BioPharma ASA  Pronova Biopharma and Abbott amend multinational partnering agreement for OmacorÂ® in 69 countries","PRON-NO,ABT-US,NO...","FECA"," 9:00pm","14-Sep-10"
"Keller Rohrback L.L.P. Announces Investigation of Weight-Loss Drug Meridia","ABT-US,05NH6N-E","GNW","10:38am","14-Sep-10"
"Abbott Honored for Workplace Leadership for the Tenth Consecutive Year by Working Mother Magazine","ABT-US","PRN"," 9:07am","14-Sep-10"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT-US), Morgan Stanley Global Healthcare Unplugged Conference, 13-September-2010 10:20 AM ET","ABT-US","FCST","11:57am","13-Sep-10"
"AstraZeneca says study finds that Crestor cuts risk of catching pneumonia -- Bloomberg","4507-JP,ABT-US,AZ...","SA"," 8:31am","13-Sep-10"
"Follow-up: FDA releases briefing documents for 15-Sep panel discussing Abbott Labs (ABT)/Eisai's Meridia","4523-JP,ABT-US","SA"," 6:19am","13-Sep-10"
"FDA releases briefing documents for 15-Sep panel discussing Abbott Labs/Eisai's Meridia","4523-JP,ABT-US","SA"," 6:05am","13-Sep-10"
"Abbott Included on the Dow Jones Sustainability Indexes for Six Consecutive Years in Recognition of Leading Corporate Citizenship Performance","ABT-US","PRN","10:33am","9-Sep-10"
"ABBOTT LABORATORIES files (8-K) Current report: Items 2.01 - Acquisitions or Disposal of Assets, 9.01 - Financial Statements and Exhibits, for period end 7-Sep-10 (ABT-US)","ABT-US,ABT","EDG"," 1:21pm","8-Sep-10"
"Abbott Labs completes acquisition of Piramal (PIHC.IN)'s Healthcare Solutions business","500302-IN,ABT-US","SA","11:53pm","7-Sep-10"
"Abbott Completes Acquisition of Piramal's Healthcare Solutions Business, Becomes Leading Pharmaceutical Company in India","ABT-US,09HCG7-E","PRN","11:45pm","7-Sep-10"
"SVP HANCE Gifts 75 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:06pm","3-Sep-10"
"EVP FREYMAN Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:06pm","3-Sep-10"
"Zogenix files $90M IPO through Wells Fargo and Leerink Swann","ABT-US,CEPH,COV-U...","SA","11:44am","3-Sep-10"
"Abbott Labs ends auction of European vaccine business due to disappointing bids - WSJ","ABT-US","SA","11:40am","2-Sep-10"
"SEC release:  ABBOTT LABORATORIES replies to SEC correspondence (CORRESP) - filed Sep 1, 2010 (ABT-US)","ABT-US,ABT","EDG"," 2:21pm","1-Sep-10"
"Follow-up: Abbott Labs receives FDA approval for first automated molecular test for assessing Hepatitis B treatment","ABT-US","SA"," 7:07am","1-Sep-10"
"Abbott Labs receives FDA approval for first automated molecular test for assessing Hepatitis B treatment","ABT-US","SA"," 7:06am","1-Sep-10"
"Abbott Receives FDA Approval for First Automated Molecular Test for Assessing Hepatitis B Treatment","ABT-US","PRN"," 7:05am","1-Sep-10"
"Equity Research on GlaxoSmithKline and Abbott Laboratories - The Emerging Markets Opportunities ","ABT-US,GSK-GB,GSK...","MW"," 6:18am","1-Sep-10"
"SVP SZELA Disposes 1,815 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:19pm","31-Aug-10"
"Abbott Laboratories(ABT-US) Schedules Morgan Stanley Global Healthcare Unplugged Conference for 13-September-2010 10:20 AM ET","ABT-US","FCST"," 6:37am","30-Aug-10"
"Drug Manufacturers - How Will Expiring Drug Patents Affect Companies in the Healthcare Sector? ","ABT-US,PFE-US","MW"," 6:30am","30-Aug-10"
"Abbott to Present at Morgan Stanley Global Healthcare Unplugged Conference","ABT-US","PRN"," 5:55am","30-Aug-10"
"FDA releases list of drugs with potential safety signals identified by the AERS","4502-JP,ABT-US,AM...","SA","12:21pm","27-Aug-10"
"SVP MAZZO Disposes 9,336 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:10pm","26-Aug-10"
"Abbott Labs has big plans for India - WSJ","4568-JP,500302-IN...","SA"," 2:26am","26-Aug-10"
"SkyePharma regains US marketing rights to Flutiform","ABT-US,SKP-GB","SA","12:20am","20-Aug-10"
"Pronova BioPharma has received Lovaza Paragraph IV Notice Letter from Teva Pharmaceuticals (TEVA)","ABT-US,GSK-GB,PRO...","SA"," 1:17am","19-Aug-10"
"Ownership Updates: ABBOTT LABS  COM (ABT) for 15-Aug-2010","00282410","FIO"," 2:07am","15-Aug-10"
"Barron's picks 13 big companies with inexpensive stocks and healthy dividends","ABT-US,BMS-US,COP...","SA"," 4:03pm","14-Aug-10"
"ABBOTT LABORATORIES (ABT=US)  12-months forecast (Pechala's Reports) 1 page","ABT-US","FRC"," 5:08pm","13-Aug-10"
"U.S. Hispanic Advocacy Association President and Chief Executive Officer to Ring the NASDAQ Stock Market Closing Bell","WFC-US,COF-US,CMI...","GNW"," 8:44am","12-Aug-10"
"Follow-up: FDA says Glaxo's Lamictal can cause Aseptic Meningitis","ABT-US,GSK-GB,PFE...","SA"," 8:34am","12-Aug-10"
"FDA says Glaxo's Lamictal can cause Aseptic Meningitis -- wires","ABT-US,GSK-GB,PFE...","SA"," 8:22am","12-Aug-10"
"Abbott Launches New Psoriasisanswers.com Web site","ABT-US","PRN"," 6:00am","12-Aug-10"
"Critical Insider Trade Alerts for Citigroup, Starbucks, Affymax, Abbott Laboratories, Tesla Motors, & Sonus Networks; Reported by Insiderslab.com","SBUX-US,C-US,AFFY...","PRNA"," 7:07am","11-Aug-10"
"SEC release:  ABBOTT LABORATORIES replies to SEC correspondence (CORRESP) - filed Aug 10, 2010 (ABT-US)","ABT-US,ABT","EDG"," 9:01am","10-Aug-10"
"L'ACMTS publie sa toute première évaluation des médicaments biologiques au Canada - HUMIRA(R) (adalimumab) classé comme l'anti-TNF ayant le meilleur rapport coût-efficacité","ABT","CNW"," 4:00am","10-Aug-10"
"CADTH releases its first-ever Biologics class review in Canada - HUMIRA(R) (adalimumab) shown to be most cost-effective anti-TNF","06X1SR-E,ABT","CNW"," 4:00am","10-Aug-10"
"FDA panel to discuss results of SCOUT trial for Abbott Labs' Meridia on 15-Sep","ABT-US","SA"," 6:35am","6-Aug-10"
"ABBOTT LABORATORIES files (10-Q) Basic quarterly filing, for period end 30-Jun-10 (ABT-US)","ABT-US,ABT","EDG","10:33am","5-Aug-10"
"ABBOTT LABORATORIES: 10-Q FactSet Blackline Report for period ending 6/30/2010","ABT-US","FBLK","10:33am","5-Aug-10"
"Recommandations des experts pour aider les parents qui ont des enfants difficiles à l'égard de la nourriture","ABT","CNW"," 4:00am","4-Aug-10"
"Global Experts Offer Recommendations to Help Parents Manage "Picky Eaters"","07C9X7-E,ABT","CNW"," 4:00am","4-Aug-10"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT-US), Wedbush Life Sciences MAC Best Ideas: Management Access Conference, 3-August-2010 2:10 PM ET","ABT-US","FCST"," 2:29pm","3-Aug-10"
"EVP CAPEK Disposes 2,289 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:10pm","3-Aug-10"
"VP LINDER Sells 30,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:09pm","3-Aug-10"
"Watson Promotes Robert Stewart to Executive Vice President, Global Operations","ACT-US,ABT-US","PRN"," 1:15pm","3-Aug-10"
"Retractable Technologies entered settlement agreement with Abbott Labs and Hospira--8-K filing","ABT-US,HSP-US,RVP...","SA","12:52pm","2-Aug-10"
"The Majority of Surveyed Gastroenterologists Prescribe Humira Off-Label for the Treatment of Ulcerative Colitis","SLXP-US,ABT-US","PRN"," 5:00am","2-Aug-10"
"Dir OSBORN Buys 3,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:01pm","30-Jul-10"
"EVP MICHAEL Disposes 711 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:01pm","30-Jul-10"
"USIBC Salutes Abbott Laboratories for 100 Years of Improving Healthcare in India","ABT-US","BW"," 3:00am","30-Jul-10"
"Actient Pharmaceuticals, LLC Closes Transaction to License and Acquire Specialty Pharmaceutical Products from UCB, INC.","ABT-US,07LZHV-E","BW"," 2:48pm","29-Jul-10"
"EVP FREYMAN Sells 20,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:19pm","28-Jul-10"
"Abbott's SIMCOR (niacin extended-release/simvastatin) receives FDA approval for new dosage strengths","ABT-US","SA"," 1:13pm","28-Jul-10"
"Abbott's SIMCOR ® ( niacin extended-release / simvastatin ) Receives FDA Approval for New Dosage Strengths","ABT-US","PRN"," 1:10pm","28-Jul-10"
"Abbott Fund-Sponsored Laboratory Training Initiative Helps Stem Critical Shortage of Medical Professionals in California","ABT-US","PRN"," 7:00am","28-Jul-10"
"Abbott to Feature Novel Tests and New Upgrades to Testing Platforms at American Association for Clinical Chemistry Lab Expo","ABT-US,07W3VC-E","PRN"," 8:01am","26-Jul-10"
"SVP LANDGRAF Gifts 39,651 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:07pm","23-Jul-10"
"SVP HANCE Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:05pm","23-Jul-10"
"SVP HANCE Receives 100 of ABBOTT LABORATORIES (ABT) (Amended)","ABT-US,ABT","EDG"," 3:04pm","23-Jul-10"
"SVP BLASER Sells 44 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:12pm","22-Jul-10"
"Abbott Laboratories(ABT-US) Schedules Wedbush Life Sciences MAC Best Ideas: Management Access Conference for 3-August-2010 2:10 PM ET","ABT-US","FCST"," 6:51am","22-Jul-10"
"Abbott to Present at Wedbush Securities Life Sciences Best Ideas MAC Conference","ABT-US","PRN"," 5:45am","22-Jul-10"
"CALLSTREET REPORT: Abbott Laboratories(ABT-US), Q2 2010 Earnings Call, 21-July-2010 9:00 AM ET","ABT-US","FCST","12:27pm","21-Jul-10"
"Fujirebio Inc agreed to acquire Innogenetics NV","INNX-BE,ABT-US,45...","FFW"," 8:05am","21-Jul-10"
"Critical Insider Trade Alerts on Chimera Investment, Dendreon, Akamai Technologies, Affymax, Abbott Laboratories, & Cleveland-Cliffs; Reported by Insiderslab.com","DNDN-US,CIM-US,AK...","PRNA"," 7:06am","21-Jul-10"
"ABBOTT LABORATORIES files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 21-Jul-10 (ABT-US)","ABT-US,ABT","EDG"," 5:41am","21-Jul-10"
"(RNS)  Abbott Laboratories  ABT Reports 2Q2010 Earnings","ABT,US002824100","FECA"," 5:31am","21-Jul-10"
"DJ Abbott Laboratories ABT Reports 2Q2010 Earnings","ABT-US,ABT,US0028...","DJRN"," 5:31am","21-Jul-10"
"Follow-up: Abbott Labs reports Q2 product sales","ABT-US","SA"," 4:48am","21-Jul-10"
"Abbott Labs reports Q2 EPS $1.01 ex-items vs Reuters $1.00","ABT-US","SA"," 4:45am","21-Jul-10"
"Abbott Reports Strong Second Quarter Results; Confirms Double-Digit Ongoing Earnings Growth Outlook for 2010","ABT-US","PRN"," 4:44am","21-Jul-10"
"Consensus product sales for Abbott Labs","ABT-US","SA"," 8:11am","20-Jul-10"
"Follow-up: FDA sends warning letter to Abbott Labs","ABT-US","SA"," 6:23am","20-Jul-10"
"FDA sends warning letter to Abbott Labs","ABT-US","SA"," 6:21am","20-Jul-10"
"Pfizer suspends chronic pain studies in Tanezumab clinical trial program","ABT-US,PFE-US,REG...","SA"," 2:05pm","19-Jul-10"
"Abbott Labs presents PROGRESS study results of Kaletra and Isentress in treatment naive patients with HIV","ABT-US,GILD-US,MR...","SA"," 3:34am","19-Jul-10"
